Date,Code,Close,ret1_forecast,ret2_forecast
2023-12-18,29750,594.0,0.0001744826140696,0.0016845612559746
2023-12-18,90590,715.0,-0.0012203047139626,0.0016645769419591
2023-12-18,37650,2248.5,-0.0003019445793467,0.0016426195530442
2023-12-18,38350,741.0,-0.0024592549169937,0.0016409893063054
2023-12-18,63320,1257.0,-0.0005505970774706,0.0015998741769954
2023-12-18,36230,912.0,5.123736337916051e-05,0.0015907209203617
2023-12-18,69550,714.0,-0.0031432676752044,0.0015807780563768
2023-12-18,78260,8910.0,0.0006878510430974,0.0015507780120588
2023-12-18,63930,2076.0,-0.0011349015827917,0.0015119935645971
2023-12-18,92120,642.0,-0.0013463050362269,0.0015048940945731
2023-12-18,68360,641.0,1.2164774943087749e-05,0.0014469549445231
2023-12-18,51270,2490.0,0.0007255587062545,0.0014428887563775
2023-12-18,80570,6930.0,0.0006578130315132,0.0014096183321568
2023-12-18,93430,1455.0,-9.961379767658518e-06,0.001383161198165
2023-12-18,81070,18.0,-0.0004191501312529,0.0013777162792473
2023-12-18,21530,1548.0,-0.0006243240885835,0.0013763371571341
2023-12-18,90760,2054.5,-0.0017432570430215,0.0013510403700538
2023-12-18,52320,3629.0,-0.0001451358043128,0.0013473080525251
2023-12-18,73250,683.0,-0.0006581422634912,0.0013434175293514
2023-12-18,31010,1024.0,-0.0007612217147362,0.0013428866991807
2023-12-18,46360,1429.0,-0.0001401762535267,0.0013420822358322
2023-12-18,37710,2945.0,-0.0012614569158402,0.0013306584593204
2023-12-18,59020,1607.0,-0.0009890201864685,0.001310389294271
2023-12-18,86240,693.0,-0.0013113558794797,0.0012923701343901
2023-12-18,22090,2315.0,-0.0006941889308073,0.001292031811226
2023-12-18,63780,735.0,-0.0003115084592494,0.0012617315198476
2023-12-18,59320,776.0,-0.0007103321648014,0.001253477064322
2023-12-18,89040,851.0,-4.830175066020152e-05,0.001229146737867
2023-12-18,43940,800.0,-0.0013204381976148,0.0012188332435571
2023-12-18,64930,301.0,0.0001290951007127,0.0012071257520596
2023-12-18,21560,298.0,0.0001201186596605,0.0012066981992844
2023-12-18,32660,82.0,8.421792948691164e-05,0.0011952090996879
2023-12-18,81320,4050.0,-0.0008001777234286,0.0011798837666335
2023-12-18,49210,2282.5,-0.0007509058189753,0.0011738618381802
2023-12-18,78080,2995.0,-0.0009041386412269,0.0011732590497876
2023-12-18,80050,954.0,-0.0002422439090482,0.0011523295801255
2023-12-18,48260,616.0,0.0001552208304091,0.0011403605446105
2023-12-18,80370,1674.0,0.0001381288784139,0.0011139702823596
2023-12-18,77740,480.0,0.000469378121288,0.0010930832524197
2023-12-18,60390,1717.0,0.0002852864407937,0.0010917589692405
2023-12-18,65570,865.0,0.0004923391387742,0.0010591231474188
2023-12-18,13820,2280.0,-0.00028040631401,0.0010484640552105
2023-12-18,51220,4955.0,-0.0022766954954661,0.0010483267470962
2023-12-18,60830,1619.0,-0.0011696625341746,0.0010470883166017
2023-12-18,70780,927.0,-0.000766918903105,0.0010432338696964
2023-12-18,70300,770.0,-0.000164216912775,0.0010403023943557
2023-12-18,38360,1369.0,-0.0003098691622543,0.0010345324139842
2023-12-18,32670,564.0,3.166366093211133e-06,0.0010283575944472
2023-12-18,84100,296.0,-6.97558731180935e-06,0.0010283446667223
2023-12-18,65080,2361.0,-0.0027232605681477,0.0010266884473995
2023-12-18,68660,6020.0,-0.0023013827256815,0.001026014563925
2023-12-18,43620,2764.0,-0.0004191781361025,0.0010196221281156
2023-12-18,93620,2101.0,-0.0005379666883822,0.0010154908740776
2023-12-18,29910,1013.0,-0.0008701695053535,0.001014703912439
2023-12-18,48470,1050.0,-0.0006293054028223,0.0009985263192163
2023-12-18,14180,208.0,-0.0009471557209897,0.0009976969529008
2023-12-18,74660,1805.0,1.9258672069671444e-05,0.000980853156803
2023-12-18,64550,1466.0,-0.0010283481073119,0.0009650917111621
2023-12-18,79470,2864.0,0.0001188638830492,0.0009575985308848
2023-12-18,26730,105.0,-0.0004046190851847,0.0009493860850888
2023-12-18,85840,5030.0,-0.0010188995660179,0.0009398545290174
2023-12-18,13320,742.4,-0.0022585973085963,0.0009328655802039
2023-12-18,44620,1852.0,-0.0019428595223203,0.0009150872968547
2023-12-18,38510,1032.0,-0.0007560447895194,0.0009131100499027
2023-12-18,88920,920.0,-0.0002422332805659,0.000909977681475
2023-12-18,64240,1042.0,-0.0011239676675461,0.0009077133470433
2023-12-18,78750,735.0,0.0005992800722346,0.0009034118004624
2023-12-18,19420,1352.0,-0.0021167149638146,0.0008992901229561
2023-12-18,43560,1499.0,-0.0008771905105432,0.0008770082905863
2023-12-18,68030,96.0,0.0011147621045662,0.0008587793987398
2023-12-18,63330,2902.0,-0.0003421185635872,0.0008533338673682
2023-12-18,76360,962.0,0.0001093914610947,0.0008306974517305
2023-12-18,46670,1535.0,-0.0010880066830159,0.0008110043608516
2023-12-18,43330,1143.0,-0.000213852664263,0.0008060795949292
2023-12-18,83670,2430.0,-0.0011735032173369,0.0007948392652753
2023-12-18,97190,2722.5,-0.0021185710106503,0.0007792049486497
2023-12-18,65490,1203.0,0.0008753760631524,0.0007668108818983
2023-12-18,18150,1904.0,-0.000791355953538,0.0007581168114304
2023-12-18,40120,1323.0,-0.0004855374217699,0.0007560390151353
2023-12-18,31670,942.0,-0.0023354113719955,0.0007511647120053
2023-12-18,40920,1849.0,-0.0011791775936842,0.0007363152197073
2023-12-18,24990,381.0,-0.0004538269868843,0.0007262858795142
2023-12-18,93850,573.0,-0.0005467639272856,0.0007261522221938
2023-12-18,64630,1550.0,-0.0020495352604168,0.0007052629592986
2023-12-18,73200,2998.0,-0.0001182921077867,0.0006722170873174
2023-12-18,31850,156.0,8.239748294811442e-06,0.0006697442148292
2023-12-18,45470,3045.0,-0.0025949482631758,0.0006652449100827
2023-12-18,32010,1258.0,-0.0017216531018499,0.0006598546749431
2023-12-18,47480,3595.0,7.77558892421552e-05,0.000659676002679
2023-12-18,78930,1240.0,-0.0014471658236661,0.0006565629558235
2023-12-18,47250,1739.0,-0.0008230316259551,0.0006410156774132
2023-12-18,78230,772.0,-0.0006911955752859,0.0006333095909607
2023-12-18,81250,1559.0,-0.0005770730135202,0.0006144181809249
2023-12-18,77020,503.0,-0.0005668337077818,0.0005890186647288
2023-12-18,77820,542.0,-0.0001875945343138,0.0005849716211904
2023-12-18,31590,329.0,-9.831713593588213e-05,0.0005840265901169
2023-12-18,24970,839.0,-0.0010171637799059,0.0005796291588681
2023-12-18,47280,694.0,-0.0004675040830967,0.000567138563678
2023-12-18,80930,1875.0,-0.0006848506302017,0.0005589055040682
2023-12-18,70430,666.0,-0.0005065453050575,0.000558072690733
2023-12-18,73580,1044.0,-0.0003092066798725,0.0005551654839368
2023-12-18,47500,560.0,8.243536341190598e-05,0.0005512269989901
2023-12-18,25870,4622.0,-0.0003415946004783,0.0005425047279509
2023-12-18,18820,6580.0,-0.0023336584444219,0.0005385062224581
2023-12-18,59360,633.0,-0.0018826487061758,0.0005349353136291
2023-12-18,17430,1159.0,-0.0008022788047223,0.0005343968130991
2023-12-18,80660,1750.0,0.0009110169475776,0.0005298734542732
2023-12-18,68880,372.0,0.0008727993419903,0.0005182476379076
2023-12-18,96120,2613.0,-0.0010368667075591,0.0005172581585389
2023-12-18,49750,3550.0,-0.0005526318251982,0.0005077717187483
2023-12-18,67370,4780.0,-0.001706887016354,0.0004714290372932
2023-12-18,43230,2710.0,-0.0023987341314949,0.0004633047188725
2023-12-18,75960,2227.0,-0.0005819580645217,0.0004539503391609
2023-12-18,38140,539.0,-0.0005100680272495,0.0004361386153321
2023-12-18,23730,616.0,-0.0009166402378534,0.0004299296732697
2023-12-18,94790,178.0,0.0005127929115333,0.0004243029009304
2023-12-18,29320,4315.0,-0.002424594978914,0.0004190403584762
2023-12-18,49290,918.0,-0.0006858561085663,0.0004162712850325
2023-12-18,81670,1546.0,-0.0016432621963932,0.0004040358154672
2023-12-18,25940,2041.0,-0.0011986678320299,0.000400994039137
2023-12-18,87320,284.0,4.404088443794407e-05,0.0003635820499741
2023-12-18,79050,2995.0,-0.0001513692699315,0.000361964678946
2023-12-18,34490,1107.0,-0.0004758060967862,0.0003388907398188
2023-12-18,66940,1038.0,0.000243674558324,0.000323344709474
2023-12-18,14200,725.0,-0.0002068454179698,0.0002889662627805
2023-12-18,73690,2864.0,-0.0001226563876399,0.0002796838986351
2023-12-18,28040,2093.0,0.0001067503980437,0.0002589560240731
2023-12-18,81270,296.0,0.0001725917434132,0.0002493916059527
2023-12-18,59980,985.0,-0.0061708381299133,0.0002435191134372
2023-12-18,93050,2266.0,-0.0014681089382751,0.0002310583307975
2023-12-18,32970,1154.0,-0.0013304485811346,0.0002281765843321
2023-12-18,68480,884.0,-0.0002978390473909,0.0002249213418918
2023-12-18,62790,1339.0,-0.0022752217317253,0.0002244758571098
2023-12-18,51870,905.0,-0.0003999727537804,0.0002205211288867
2023-12-18,91300,824.0,-0.0002174560316396,0.0001967116887284
2023-12-18,35800,724.0,-0.0021898656848815,0.0001965786954132
2023-12-18,31680,582.0,-0.0003896541863062,0.000194392022264
2023-12-18,32860,535.0,-0.0007535753863716,0.0001252133530792
2023-12-18,19480,5330.0,0.0003265503924411,0.0001103411207918
2023-12-18,63020,3509.0,-0.0004439016790435,0.0001099641812881
2023-12-18,49720,2400.0,-7.238817910160684e-05,8.90120533686748e-05
2023-12-18,18850,3365.0,-0.0010006663503755,8.655756877897543e-05
2023-12-18,90310,2374.5,-0.0021861997040317,8.375432199341209e-05
2023-12-18,73430,1037.0,-0.0003368776397429,8.202843380348698e-05
2023-12-18,36260,3074.0,-0.0003942199878075,7.637819709196092e-05
2023-12-18,83410,3445.0,-0.0012767501811737,6.955081605179822e-05
2023-12-18,52800,1215.0,-0.0007028923631531,1.2782117457885844e-05
2023-12-18,93660,732.0,-0.0003586120949421,-1.531453370072456e-05
2023-12-18,28050,4095.0,-3.25266042525977e-05,-5.017228720130421e-05
2023-12-18,93020,4710.0,-0.0011445453186702,-8.441441060985915e-05
2023-12-18,47620,1071.0,-0.000699740790768,-0.0001387908303738
2023-12-18,27220,319.0,-0.0018249094678133,-0.0001568240415543
2023-12-18,63190,253.0,-0.0001583038073404,-0.0001812391713012
2023-12-18,46450,529.0,1.1254065330338408e-05,-0.0001928977634262
2023-12-18,72220,910.0,0.0004345091664556,-0.000201589127287
2023-12-18,44990,1738.0,-0.0014410510461559,-0.0002025804835287
2023-12-18,40600,1091.0,0.0013128697625324,-0.0002193883798631
2023-12-18,47830,1192.0,-0.0007841666097136,-0.0002210565070126
2023-12-18,36480,778.0,-0.0001200905443916,-0.0002216448407725
2023-12-18,68320,2171.0,-0.0002240057063949,-0.0002653446286838
2023-12-18,19090,2658.0,0.0003175570469874,-0.0002877230723796
2023-12-18,97990,1295.0,-0.0001098691707274,-0.0003172042920456
2023-12-18,49310,1636.0,-0.0004511528721339,-0.0003508811716424
2023-12-18,81680,1299.0,9.7902207877602e-05,-0.0003988841092708
2023-12-18,72420,4765.0,-0.000680762837931,-0.0004077339957021
2023-12-18,32230,919.0,-0.0005356269637647,-0.0004785314658739
2023-12-18,89030,1249.0,0.0004971043388612,-0.0004887239343467
2023-12-18,85440,689.0,-0.0017059631692333,-0.0006619717891923
2023-12-18,88440,856.0,-0.0004774023838076,-0.0007492104830419
2023-12-18,37840,2017.0,0.0003769545755637,-0.0008453731345442
2023-12-18,19660,1529.0,-0.0012995543111729,-0.0009867847063509
2023-12-18,24910,1418.0,-0.0003049667064356,-0.000997976296811
2023-12-18,40620,7566.0,-0.0016611583353709,-0.0010159590360818
2023-12-18,52840,1783.0,-0.0031436503419447,-0.001282197930785
2023-12-18,46340,2678.0,-0.0009647093622195,-0.0014847573980529
2023-12-18,45540,1649.0,-0.0013562212688481,-0.001672775224321
2023-12-18,97260,1289.0,-0.0014052672245911,-0.0016883937222828
2023-12-18,65610,1692.0,-0.001244268596887,-0.0017356605577473
2023-12-18,89460,84.0,0.0002354976578753,-0.0017640232185186
2023-12-18,39230,2628.5,0.000286157944972,-0.0018959691996395
2023-12-18,48190,3700.0,5.582690612456976e-06,-0.0019740344641816
2023-12-18,45970,56.0,-0.0010032694981413,-0.0020151803637519
2023-12-18,30380,4163.0,-0.0015721145520414,-0.0020332162238979
2023-12-18,91270,1791.0,-0.0013639026305434,-0.0022186628507259
2023-12-18,66680,1714.0,-0.0021153617537697,-0.0022372783808641
2023-12-18,83040,3096.0,0.0002769109561186,-0.0022584763439978
2023-12-18,98870,4975.0,-0.0031528548548008,-0.0022684568207892
2023-12-18,60700,2292.0,-0.0004904001919748,-0.002304598436784
2023-12-18,67620,6603.0,-0.0041558359620099,-0.0024534287698944
2023-12-18,63700,5387.0,-0.0019482729058469,-0.0027411319074691
2023-12-18,37120,3375.0,-0.0021595959247933,-0.0027551381242351
2023-12-18,90340,1964.0,-0.002367372618067,-0.0028492129238298
2023-12-18,79830,1429.0,-0.0027063232231315,-0.0032711954050771
2023-12-18,91070,5491.0,-0.0060932594711251,-0.003627833865996
2023-12-18,27210,214.0,-0.0033646382336253,-0.0036476262065049
2023-12-18,57210,22.0,-0.0033740173231226,-0.0041913424713924
2023-12-18,52480,3460.0,-0.0080855072553031,-0.0042216996588233
2023-12-18,80500,2621.0,-0.0029352599607547,-0.0048594469778409
